locus1	NC_007605.genome	1947	2061	3	67.51	0.522821	-1.74	"BNRF1"
window481	locus157	NC_007605.genome	143903	144008	-	3	120	64.77	-38.37	-20.82	-21.94	1.12	1.13	-4.07	0.54	6.21	0.999997
window482	locus157	NC_007605.genome	143943	144048	+	2	120	85.00	-25.23	-17.30	-17.80	0.50	1.00	-2.60	0.69	1.80	0.977739
window483	locus157	NC_007605.genome	143943	144048	-	2	120	85.00	-40.25	-33.50	-34.25	0.75	1.03	-2.85	0.83	2.72	0.996609
window484	locus157	NC_007605.genome	143968	144087	-	2	120	95.83	-50.35	-48.15	-48.40	0.25	1.03	-2.02	0.96	1.11	0.916689
window485	locus157	NC_007605.genome	144008	144127	+	2	120	91.67	-37.95	-32.20	-31.95	-0.25	1.04	-1.70	0.85	0.02	0.541212
window486	locus157	NC_007605.genome	144048	144163	+	3	120	63.48	-41.20	-17.41	-19.58	2.17	1.12	-2.15	0.42	0.50	0.759461
locus158	NC_007605.genome	145072	145350	2	90.83	0.962018	-4.07	-
window487	locus158	NC_007605.genome	145072	145192	-	2	120	90.83	-26.94	-21.65	-23.65	2.00	1.00	-1.75	0.80	0.06	0.562190
window488	locus158	NC_007605.genome	145192	145310	+	2	120	75.00	-30.00	-21.50	-22.75	1.25	1.26	-1.97	0.72	1.25	0.936176
window489	locus158	NC_007605.genome	145232	145350	+	2	120	65.83	-37.55	-18.82	-24.57	5.75	1.18	-4.07	0.50	1.53	0.962018
locus159	NC_007605.genome	145478	145613	2	65.83	0.999952	-4.49	-
window490	locus159	NC_007605.genome	145478	145598	+	2	120	65.83	-45.50	-34.65	-38.90	4.25	1.09	-4.49	0.76	4.81	0.999952
window491	locus159	NC_007605.genome	145518	145613	+	2	120	56.67	-33.92	-21.08	-21.83	0.75	1.23	-1.73	0.62	1.20	0.929434
locus160	NC_007605.genome	145930	146083	2	67.50	0.999983	-3.53	-
window492	locus160	NC_007605.genome	145930	146043	+	2	120	67.50	-43.95	-36.55	-39.55	3.00	1.21	-3.53	0.83	5.32	0.999983
window493	locus160	NC_007605.genome	145930	146043	-	2	120	67.50	-37.10	-21.50	-24.50	3.00	1.12	-2.42	0.58	1.41	0.950877
window494	locus160	NC_007605.genome	145963	146083	+	2	120	67.50	-38.10	-27.10	-27.60	0.50	1.31	-1.25	0.71	-0.01	0.528668
locus161	NC_007605.genome	146382	146526	2	77.50	0.999868	-5.05	-
window495	locus161	NC_007605.genome	146382	146502	+	2	120	77.50	-47.15	-36.85	-38.85	2.00	1.14	-4.34	0.78	3.32	0.998996
window496	locus161	NC_007605.genome	146382	146502	-	2	120	77.50	-40.95	-28.45	-31.95	3.50	1.00	-4.16	0.69	3.21	0.998749
window497	locus161	NC_007605.genome	146422	146526	+	2	120	70.83	-47.85	-38.20	-39.95	1.75	1.09	-5.05	0.80	3.13	0.998535
window498	locus161	NC_007605.genome	146422	146526	-	2	120	70.83	-44.00	-32.25	-34.25	2.00	1.09	-3.95	0.73	4.31	0.999868
locus162	NC_007605.genome	146937	147056	2	60.00	0.999977	-2.80	-
window499	locus162	NC_007605.genome	146937	147056	+	2	120	60.00	-37.75	-35.65	-35.15	-0.50	1.24	-2.63	0.94	5.14	0.999976
window500	locus162	NC_007605.genome	146937	147056	-	2	120	60.00	-29.70	-28.60	-27.60	-1.00	1.22	-2.80	0.96	5.17	0.999977
locus163	NC_007605.genome	147136	147448	2	70.83	0.999995	-4.09	-
window501	locus163	NC_007605.genome	147136	147249	+	2	120	56.67	-47.20	-35.32	-37.57	2.25	1.19	-3.24	0.75	5.91	0.999995
window502	locus163	NC_007605.genome	147136	147249	-	2	120	56.67	-36.15	-23.42	-24.67	1.25	1.15	-1.38	0.65	0.45	0.741904
window503	locus163	NC_007605.genome	147249	147368	-	2	120	70.83	-37.30	-26.75	-25.00	-1.75	1.21	-1.84	0.72	1.50	0.959046
window504	locus163	NC_007605.genome	147288	147408	+	2	120	69.17	-54.90	-46.80	-46.55	-0.25	1.22	-4.09	0.85	4.65	0.999934
window505	locus163	NC_007605.genome	147288	147408	-	2	120	69.17	-42.80	-30.67	-35.42	4.75	1.11	-3.72	0.72	4.63	0.999931
window506	locus163	NC_007605.genome	147328	147448	-	2	120	63.33	-32.35	-16.35	-15.60	-0.75	1.27	-2.70	0.51	0.56	0.780947
locus164	NC_007605.genome	147488	147644	2	70.00	0.999975	-3.09	-
window507	locus164	NC_007605.genome	147488	147607	+	2	120	70.00	-51.75	-40.40	-38.90	-1.50	1.29	-2.22	0.78	3.10	0.998433
window508	locus164	NC_007605.genome	147488	147607	-	2	120	70.00	-43.40	-30.05	-31.80	1.75	1.11	-1.49	0.69	0.35	0.698397
window509	locus164	NC_007605.genome	147528	147644	+	2	120	65.83	-50.75	-37.55	-38.80	1.25	1.23	-3.09	0.74	5.12	0.999975
locus165	NC_007605.genome	147860	148019	2	64.17	0.999970	-2.38	-
window510	locus165	NC_007605.genome	147860	147979	+	2	120	64.17	-45.20	-43.10	-42.85	-0.25	1.24	-2.38	0.95	5.04	0.999970
window511	locus165	NC_007605.genome	147860	147979	-	2	120	64.17	-31.95	-26.00	-29.00	3.00	1.07	-1.39	0.81	1.95	0.983691
window512	locus165	NC_007605.genome	147900	148019	+	2	120	61.67	-44.05	-32.15	-33.65	1.50	1.23	-1.55	0.73	1.57	0.964473
window513	locus165	NC_007605.genome	147900	148019	-	2	120	61.67	-31.55	-23.15	-25.15	2.00	1.11	-1.28	0.73	0.68	0.821789
locus166	NC_007605.genome	148093	148300	2	67.50	0.999996	-5.24	-
window514	locus166	NC_007605.genome	148093	148197	+	2	120	57.50	-41.80	-23.36	-27.36	4.00	1.18	-2.39	0.56	1.67	0.971229
window515	locus166	NC_007605.genome	148158	148277	+	2	120	67.50	-37.35	-32.86	-32.86	-0.00	1.21	-2.54	0.88	4.70	0.999940
window516	locus166	NC_007605.genome	148158	148277	-	2	120	67.50	-37.06	-25.60	-28.10	2.50	1.04	-3.39	0.69	4.65	0.999933
window517	locus166	NC_007605.genome	148197	148300	+	2	120	59.17	-49.10	-43.50	-44.25	0.75	1.17	-5.24	0.89	3.93	0.999712
window518	locus166	NC_007605.genome	148197	148300	-	2	120	59.17	-37.01	-30.25	-35.25	5.00	1.03	-3.23	0.82	6.04	0.999996
locus167	NC_007605.genome	148327	148420	2	59.17	0.999996	-3.96	-
window519	locus167	NC_007605.genome	148327	148420	+	2	120	59.17	-42.60	-32.60	-35.10	2.50	1.06	-3.96	0.77	6.02	0.999996
window520	locus167	NC_007605.genome	148327	148420	-	2	120	59.17	-36.65	-28.50	-29.00	0.50	1.10	-1.92	0.78	3.47	0.999269
locus168	NC_007605.genome	148722	148844	2	65.83	0.999988	-3.61	-
window521	locus168	NC_007605.genome	148722	148840	+	2	120	65.83	-42.15	-30.20	-32.70	2.50	1.14	-3.32	0.72	5.14	0.999975
window522	locus168	NC_007605.genome	148726	148844	+	2	120	63.33	-42.70	-30.10	-31.85	1.75	1.15	-3.61	0.70	5.48	0.999988
locus169	NC_007605.genome	150086	150206	3	71.94	0.980974	-0.87	"LF2"
window523	locus169	NC_007605.genome	150086	150206	+	3	120	71.94	-42.13	-37.75	-35.77	-1.98	1.36	-0.87	0.90	1.88	0.980974
locus170	NC_007605.genome	151573	151693	2	80.83	0.757322	-1.79	-
window524	locus170	NC_007605.genome	151573	151693	-	2	120	80.83	-52.80	-38.50	-41.50	3.00	1.10	-1.79	0.73	0.49	0.757322
locus171	NC_007605.genome	152514	152843	2	89.17	0.998373	-2.85	"miR-BART-2"
window525	locus171	NC_007605.genome	152514	152634	+	2	120	89.17	-56.75	-49.25	-50.75	1.50	1.05	-2.50	0.87	2.09	0.987643
window526	locus171	NC_007605.genome	152514	152634	-	2	120	89.17	-45.18	-38.55	-40.55	2.00	1.00	-1.88	0.85	0.71	0.830324
window527	locus171	NC_007605.genome	152554	152672	+	2	120	83.33	-59.80	-49.00	-52.00	3.00	1.00	-2.85	0.82	2.67	0.996261
window528	locus171	NC_007605.genome	152554	152672	-	2	120	83.33	-49.35	-39.80	-42.30	2.50	1.00	-2.63	0.81	2.27	0.991540
window529	locus171	NC_007605.genome	152594	152702	+	2	120	73.33	-55.25	-37.55	-42.05	4.50	1.03	-2.66	0.68	2.65	0.996076
window530	locus171	NC_007605.genome	152594	152702	-	2	120	73.33	-46.85	-30.40	-34.65	4.25	1.03	-2.56	0.65	2.18	0.989852
window531	locus171	NC_007605.genome	152702	152817	+	2	120	76.67	-38.65	-29.95	-32.45	2.50	1.14	-2.27	0.77	1.92	0.982553
window532	locus171	NC_007605.genome	152702	152817	-	2	120	76.67	-38.75	-30.60	-32.35	1.75	1.16	-2.27	0.79	1.98	0.984556
window533	locus171	NC_007605.genome	152737	152843	-	2	120	62.50	-37.20	-28.75	-32.75	4.00	1.13	-1.88	0.77	3.08	0.998373
locus172	NC_007605.genome	153533	153653	3	72.50	0.828808	-1.88	-
window534	locus172	NC_007605.genome	153533	153653	+	3	120	72.50	-47.23	-26.07	-28.20	2.13	1.28	-1.88	0.55	0.71	0.828808
locus173	NC_007605.genome	154972	155092	3	75.83	0.827774	-1.75	-
window535	locus173	NC_007605.genome	154972	155092	-	3	120	75.83	-51.23	-31.94	-32.40	0.46	1.29	-1.75	0.62	0.70	0.827774
locus174	NC_007605.genome	157685	157788	3	61.52	0.686594	-1.28	"BALF4"
window536	locus174	NC_007605.genome	157685	157788	+	3	120	61.52	-31.99	-17.30	-16.54	-0.76	1.50	-1.28	0.54	0.32	0.686594
locus175	NC_007605.genome	162864	163024	3	78.61	0.782830	-1.28	"BALF2"
window537	locus175	NC_007605.genome	162864	162984	-	3	120	78.61	-53.73	-44.96	-44.20	-0.76	1.24	-1.28	0.84	0.56	0.782830
window538	locus175	NC_007605.genome	162904	163024	-	3	120	76.11	-53.33	-40.24	-39.03	-1.21	1.27	-1.23	0.75	0.21	0.634731
locus176	NC_007605.genome	163768	163888	3	72.78	0.793345	-2.03	"BALF2"
window539	locus176	NC_007605.genome	163768	163888	-	3	120	72.78	-47.53	-25.03	-25.17	0.13	1.32	-2.03	0.53	0.59	0.793345
locus177	NC_007605.genome	164040	164320	3	72.50	1.000000	-3.89	"BALF2"
window540	locus177	NC_007605.genome	164040	164160	-	3	120	72.22	-43.34	-26.74	-27.75	1.01	1.25	-1.60	0.62	0.90	0.877605
window541	locus177	NC_007605.genome	164080	164200	-	3	120	72.50	-49.90	-28.89	-31.23	2.34	1.17	-2.53	0.58	3.20	0.998730
window542	locus177	NC_007605.genome	164120	164240	+	3	120	69.44	-57.13	-37.38	-38.40	1.02	1.30	-2.79	0.65	5.99	0.999996
window543	locus177	NC_007605.genome	164120	164240	-	3	120	69.44	-57.23	-37.68	-40.47	2.79	1.24	-3.89	0.66	7.22	1.000000
window544	locus177	NC_007605.genome	164160	164280	+	3	120	70.00	-53.00	-33.60	-34.83	1.24	1.28	-1.52	0.63	1.27	0.939076
window545	locus177	NC_007605.genome	164160	164280	-	3	120	70.00	-49.10	-31.11	-32.23	1.12	1.23	-1.52	0.63	1.26	0.937467
window546	locus177	NC_007605.genome	164200	164320	+	3	120	69.72	-50.50	-30.29	-32.97	2.68	1.22	-1.52	0.60	0.84	0.863758
locus178	NC_007605.genome	164887	165007	2	85.00	0.986778	-1.92	"BALF1"
window547	locus178	NC_007605.genome	164887	165007	+	2	120	85.00	-46.10	-44.55	-44.30	-0.25	1.14	-1.92	0.97	2.05	0.986778
locus179	NC_007605.genome	165127	165287	2	80.83	0.942174	-2.09	"BARF1"
window548	locus179	NC_007605.genome	165127	165247	+	2	120	80.00	-49.85	-40.15	-41.15	1.00	1.18	-2.09	0.81	1.32	0.942174
window549	locus179	NC_007605.genome	165127	165247	-	2	120	80.00	-40.60	-30.00	-31.25	1.25	1.16	-1.95	0.74	0.85	0.866076
window550	locus179	NC_007605.genome	165167	165287	+	2	120	80.83	-44.40	-36.20	-38.20	2.00	1.11	-1.65	0.82	0.40	0.722648
locus180	NC_007605.genome	165327	165447	2	84.17	0.694953	-1.80	"BARF1"
window551	locus180	NC_007605.genome	165327	165447	+	2	120	84.17	-47.05	-32.15	-35.15	3.00	1.08	-1.80	0.68	0.34	0.694953
locus181	NC_007605.genome	167262	167381	2	51.67	0.947541	-2.54	-
window552	locus181	NC_007605.genome	167262	167381	-	2	120	51.67	-29.01	-14.45	-14.45	0.00	1.25	-2.54	0.50	1.37	0.947541
locus182	NC_007605.genome	167933	168050	2	56.67	0.980853	-1.56	-
window553	locus182	NC_007605.genome	167933	168050	+	2	120	56.67	-50.00	-35.40	-33.15	-2.25	1.44	-1.56	0.71	1.87	0.980853
